,student_id,email,name,surname,gender,age,programme,year,category_id,category
470,471,macariagomila@edem.es,Macaria,Gomila,female,18,BBA in Business Administration,2,"[12, 11, 15, 14, 7, 3, 9, 1, 10, 6, 2, 5, 4, 16, 8, 13]","['Sustainability', 'Networking', 'HR', 'Music', 'Artificial Intelligence', 'Management Skills', 'Sport', 'Marketing', 'Economy', 'Entrepreneurship', 'Finance and Investment', 'Tech', 'Business Management', 'Employment', 'Crypto', 'Design']"
471,472,miriamcompany@edem.es,Miriam,Company,female,18,BBA in Business Administration,3,"[11, 4, 6, 5, 1, 9, 15, 16, 7, 10, 2, 12, 8, 14, 3, 13]","['Networking', 'Business Management', 'Entrepreneurship', 'Tech', 'Marketing', 'Sport', 'HR', 'Employment', 'Artificial Intelligence', 'Economy', 'Finance and Investment', 'Sustainability', 'Crypto', 'Music', 'Management Skills', 'Design']"
472,473,wálterlarrañaga@edem.es,Wálter,Larrañaga,male,18,BBA in Business Administration,2,"[15, 6, 2, 8, 12, 11, 1, 14, 7, 4, 10, 5, 16, 13, 9, 3]","['HR', 'Entrepreneurship', 'Finance and Investment', 'Crypto', 'Sustainability', 'Networking', 'Marketing', 'Music', 'Artificial Intelligence', 'Business Management', 'Economy', 'Tech', 'Employment', 'Design', 'Sport', 'Management Skills']"
473,474,severianocisneros@edem.es,Severiano,Cisneros,male,20,BSc in Engineering and Management,4,"[11, 6, 14, 1, 4, 8, 15, 9, 16, 10, 7, 3, 12, 13, 5]","['Networking', 'Entrepreneurship', 'Music', 'Marketing', 'Business Management', 'Crypto', 'HR', 'Sport', 'Employment', 'Economy', 'Artificial Intelligence', 'Management Skills', 'Sustainability', 'Design', 'Tech']"
474,475,andrésfelipebarreda@edem.es,Andrés Felipe,Barreda,male,21,BBA in Business Administration,2,"[1, 6, 15, 11, 5, 9, 13, 14]","['Marketing', 'Entrepreneurship', 'HR', 'Networking', 'Tech', 'Sport', 'Design', 'Music']"
475,476,celestinomeléndez@edem.es,Celestino,Meléndez,male,25,MBA Junior,1,"[2, 15, 3, 8]","['Finance and Investment', 'HR', 'Management Skills', 'Crypto']"
476,477,manuelmalo@edem.es,Manuel,Malo,male,18,BBA in Business Administration,3,"[14, 2, 5, 10, 4]","['Music', 'Finance and Investment', 'Tech', 'Economy', 'Business Management']"
477,478,isidorocasanova@edem.es,Isidoro,Casanova,male,19,BBA in Business Administration,4,"[4, 15, 14, 7, 16, 8, 12]","['Business Management', 'HR', 'Music', 'Artificial Intelligence', 'Employment', 'Crypto', 'Sustainability']"
478,479,joaquínmateu@edem.es,Joaquín,Mateu,male,24,Master Data Analytics,1,"[4, 13, 7, 1, 11, 12, 10, 2, 8, 16, 6]","['Business Management', 'Design', 'Artificial Intelligence', 'Marketing', 'Networking', 'Sustainability', 'Economy', 'Finance and Investment', 'Crypto', 'Employment', 'Entrepreneurship']"
479,480,odalisquevedo@edem.es,Odalis,Quevedo,female,27,Master Marketing and Digital Sales,1,"[16, 1, 9, 12, 15]","['Employment', 'Marketing', 'Sport', 'Sustainability', 'HR']"
480,481,elíasvall@edem.es,Elías,Vall,male,18,BBA in Business Administration,1,"[16, 15, 9, 13, 3, 10, 12, 11, 2, 4, 6, 5, 14, 7]","['Employment', 'HR', 'Sport', 'Design', 'Management Skills', 'Economy', 'Sustainability', 'Networking', 'Finance and Investment', 'Business Management', 'Entrepreneurship', 'Tech', 'Music', 'Artificial Intelligence']"
481,482,luzuribe@edem.es,Luz,Uribe,female,21,BSc in Engineering and Management,1,"[14, 10, 12, 13, 4, 5, 7, 6, 11, 16, 2, 9, 15]","['Music', 'Economy', 'Sustainability', 'Design', 'Business Management', 'Tech', 'Artificial Intelligence', 'Entrepreneurship', 'Networking', 'Employment', 'Finance and Investment', 'Sport', 'HR']"
482,483,isidorobernat@edem.es,Isidoro,Bernat,male,19,BBA in Business Administration,1,"[11, 12, 15, 9, 16, 4, 14, 10, 5, 6]","['Networking', 'Sustainability', 'HR', 'Sport', 'Employment', 'Business Management', 'Music', 'Economy', 'Tech', 'Entrepreneurship']"
483,484,maríabelénariño@edem.es,María Belén,Ariño,female,25,Master Marketing and Digital Sales,1,"[5, 12, 11, 3, 9, 15, 6, 2, 10, 16, 4, 7]","['Tech', 'Sustainability', 'Networking', 'Management Skills', 'Sport', 'HR', 'Entrepreneurship', 'Finance and Investment', 'Economy', 'Employment', 'Business Management', 'Artificial Intelligence']"
484,485,victorrosales@edem.es,Victor,Rosales,male,26,Master Data Analytics,1,"[10, 15, 14, 7, 1, 9, 2, 12, 13, 16, 11, 6, 8, 4]","['Economy', 'HR', 'Music', 'Artificial Intelligence', 'Marketing', 'Sport', 'Finance and Investment', 'Sustainability', 'Design', 'Employment', 'Networking', 'Entrepreneurship', 'Crypto', 'Business Management']"
485,486,paulinamora@edem.es,Paulina,Mora,female,20,Bootcamp Data Science,1,"[10, 11, 5, 3, 1, 14]","['Economy', 'Networking', 'Tech', 'Management Skills', 'Marketing', 'Music']"
486,487,maríadelcarmenibáñez@edem.es,María Del Carmen,Ibáñez,female,21,BBA in Business Administration,2,"[2, 6, 14, 8, 16, 10, 9]","['Finance and Investment', 'Entrepreneurship', 'Music', 'Crypto', 'Employment', 'Economy', 'Sport']"
487,488,albabravo@edem.es,Alba,Bravo,female,23,Master Marketing and Digital Sales,1,"[13, 4, 9, 16, 12, 5, 1, 7]","['Design', 'Business Management', 'Sport', 'Employment', 'Sustainability', 'Tech', 'Marketing', 'Artificial Intelligence']"
488,489,daríoalmansa@edem.es,Darío,Almansa,male,18,BBA in Business Administration,3,"[14, 13, 11, 6, 9, 1, 16, 5, 4, 12, 8, 2, 3]","['Music', 'Design', 'Networking', 'Entrepreneurship', 'Sport', 'Marketing', 'Employment', 'Tech', 'Business Management', 'Sustainability', 'Crypto', 'Finance and Investment', 'Management Skills']"
489,490,robertoleon@edem.es,Roberto,Leon,male,21,BBA in Business Administration,3,"[7, 5, 8, 3, 11, 2, 13]","['Artificial Intelligence', 'Tech', 'Crypto', 'Management Skills', 'Networking', 'Finance and Investment', 'Design']"
490,491,luisarjona@edem.es,Luis,Arjona,male,18,BSc in Engineering and Management,4,"[4, 7, 1, 15, 5, 9]","['Business Management', 'Artificial Intelligence', 'Marketing', 'HR', 'Tech', 'Sport']"
491,492,ricodíez@edem.es,Rico,Díez,male,21,BSc in Engineering and Management,4,"[5, 3, 10, 16, 1, 6, 8, 15, 12]","['Tech', 'Management Skills', 'Economy', 'Employment', 'Marketing', 'Entrepreneurship', 'Crypto', 'HR', 'Sustainability']"
492,493,joelvillena@edem.es,Joel,Villena,male,18,BBA in Business Administration,2,"[11, 10, 1, 13, 16]","['Networking', 'Economy', 'Marketing', 'Design', 'Employment']"
493,494,modestasalamanca@edem.es,Modesta,Salamanca,female,18,BSc in Engineering and Management,1,"[16, 13, 10, 9, 6, 2, 12, 15, 4, 11]","['Employment', 'Design', 'Economy', 'Sport', 'Entrepreneurship', 'Finance and Investment', 'Sustainability', 'HR', 'Business Management', 'Networking']"
494,495,álvarolobo@edem.es,Álvaro,Lobo,male,18,BBA in Business Administration,1,"[6, 7, 9]","['Entrepreneurship', 'Artificial Intelligence', 'Sport']"
495,496,carolinaruano@edem.es,Carolina,Ruano,female,19,BBA in Business Administration,4,"[3, 6, 4, 14, 11, 15, 12, 10, 5, 2, 8, 9, 13]","['Management Skills', 'Entrepreneurship', 'Business Management', 'Music', 'Networking', 'HR', 'Sustainability', 'Economy', 'Tech', 'Finance and Investment', 'Crypto', 'Sport', 'Design']"
496,497,mercedestéllez@edem.es,Mercedes,Téllez,female,18,BBA in Business Administration,2,[4],['Business Management']
497,498,apoloniasoriano@edem.es,Apolonia,Soriano,female,19,BSc in Engineering and Management,3,"[15, 4, 11, 10, 13, 16, 1, 6, 7, 8, 12, 14]","['HR', 'Business Management', 'Networking', 'Economy', 'Design', 'Employment', 'Marketing', 'Entrepreneurship', 'Artificial Intelligence', 'Crypto', 'Sustainability', 'Music']"
498,499,febereal@edem.es,Febe,Real,female,19,BBA in Business Administration,2,"[10, 1, 9, 13, 6, 14, 11, 8, 16]","['Economy', 'Marketing', 'Sport', 'Design', 'Entrepreneurship', 'Music', 'Networking', 'Crypto', 'Employment']"
499,500,flaviomontesinos@edem.es,Flavio,Montesinos,male,18,BSc in Engineering and Management,2,"[10, 15]","['Economy', 'HR']"
500,501,nazaretcalvo@edem.es,Nazaret,Calvo,female,19,BBA in Business Administration,3,"[11, 9, 2, 14, 3, 15, 16]","['Networking', 'Sport', 'Finance and Investment', 'Music', 'Management Skills', 'HR', 'Employment']"
501,502,timoteocuevas@edem.es,Timoteo,Cuevas,male,18,BSc in Engineering and Management,1,[3],['Management Skills']
502,503,fidelrequena@edem.es,Fidel,Requena,male,19,BBA in Business Administration,1,"[7, 14, 11, 16, 2, 4, 9]","['Artificial Intelligence', 'Music', 'Networking', 'Employment', 'Finance and Investment', 'Business Management', 'Sport']"
503,504,nélidavalbuena@edem.es,Nélida,Valbuena,female,18,BBA in Business Administration,3,"[3, 12, 11, 16, 1, 8, 6, 15, 2, 9, 7, 14, 13, 4]","['Management Skills', 'Sustainability', 'Networking', 'Employment', 'Marketing', 'Crypto', 'Entrepreneurship', 'HR', 'Finance and Investment', 'Sport', 'Artificial Intelligence', 'Music', 'Design', 'Business Management']"
504,505,elvirapérez@edem.es,Elvira,Pérez,female,21,BSc in Engineering and Management,1,"[8, 15, 5]","['Crypto', 'HR', 'Tech']"
505,506,rutharco@edem.es,Ruth,Arco,female,19,BBA in Business Administration,4,"[13, 8, 11, 7, 16, 6, 1, 12, 2, 5, 10, 9, 14, 3]","['Design', 'Crypto', 'Networking', 'Artificial Intelligence', 'Employment', 'Entrepreneurship', 'Marketing', 'Sustainability', 'Finance and Investment', 'Tech', 'Economy', 'Sport', 'Music', 'Management Skills']"
506,507,javiborja@edem.es,Javi,Borja,male,19,BSc in Engineering and Management,2,"[3, 6]","['Management Skills', 'Entrepreneurship']"
507,508,faustoiniesta@edem.es,Fausto,Iniesta,male,19,BBA in Business Administration,2,"[10, 13, 11, 5]","['Economy', 'Design', 'Networking', 'Tech']"
508,509,felixcarmona@edem.es,Felix,Carmona,male,19,BSc in Engineering and Management,1,"[10, 13, 8]","['Economy', 'Design', 'Crypto']"
509,510,rolandoquintero@edem.es,Rolando,Quintero,male,18,BBA in Business Administration,1,"[13, 14, 11, 1, 8, 3, 9, 4, 15, 6, 10, 5, 12]","['Design', 'Music', 'Networking', 'Marketing', 'Crypto', 'Management Skills', 'Sport', 'Business Management', 'HR', 'Entrepreneurship', 'Economy', 'Tech', 'Sustainability']"
510,511,tonivilar@edem.es,Toni,Vilar,male,18,BSc in Engineering and Management,4,"[10, 11, 13, 12, 15]","['Economy', 'Networking', 'Design', 'Sustainability', 'HR']"
511,512,seveabella@edem.es,Seve,Abella,male,19,BBA in Business Administration,1,"[1, 9, 14, 15, 3, 2, 16, 10, 7, 5, 8, 13]","['Marketing', 'Sport', 'Music', 'HR', 'Management Skills', 'Finance and Investment', 'Employment', 'Economy', 'Artificial Intelligence', 'Tech', 'Crypto', 'Design']"
512,513,nandosevilla@edem.es,Nando,Sevilla,male,27,Master Marketing and Digital Sales,1,"[7, 12, 15, 14, 6, 4, 16, 9, 3, 2]","['Artificial Intelligence', 'Sustainability', 'HR', 'Music', 'Entrepreneurship', 'Business Management', 'Employment', 'Sport', 'Management Skills', 'Finance and Investment']"
513,514,hilarioballester@edem.es,Hilario,Ballester,male,18,BBA in Business Administration,1,"[8, 10, 14, 5, 4, 2]","['Crypto', 'Economy', 'Music', 'Tech', 'Business Management', 'Finance and Investment']"
514,515,ciríacovillegas@edem.es,Ciríaco,Villegas,male,25,Master Marketing and Digital Sales,1,"[2, 14, 13, 9, 8, 11]","['Finance and Investment', 'Music', 'Design', 'Sport', 'Crypto', 'Networking']"
515,516,fidelavalentín@edem.es,Fidela,Valentín,female,27,Master Data Analytics,1,"[10, 11, 2]","['Economy', 'Networking', 'Finance and Investment']"
516,517,matíassalamanca@edem.es,Matías,Salamanca,male,18,BBA in Business Administration,1,"[4, 16, 12, 10, 8, 6, 11, 3, 15]","['Business Management', 'Employment', 'Sustainability', 'Economy', 'Crypto', 'Entrepreneurship', 'Networking', 'Management Skills', 'HR']"
517,518,ricardoaznar@edem.es,Ricardo,Aznar,male,20,BSc in Engineering and Management,1,"[10, 16, 2, 4]","['Economy', 'Employment', 'Finance and Investment', 'Business Management']"
518,519,claralasa@edem.es,Clara,Lasa,female,19,BSc in Engineering and Management,1,"[16, 8, 6, 10, 11, 5, 13, 3, 14, 7, 9]","['Employment', 'Crypto', 'Entrepreneurship', 'Economy', 'Networking', 'Tech', 'Design', 'Management Skills', 'Music', 'Artificial Intelligence', 'Sport']"
519,520,leonardocastro@edem.es,Leonardo,Castro,male,18,BBA in Business Administration,3,"[6, 1, 16, 4, 13, 11, 7, 5, 14, 2, 8, 3, 12, 10]","['Entrepreneurship', 'Marketing', 'Employment', 'Business Management', 'Design', 'Networking', 'Artificial Intelligence', 'Tech', 'Music', 'Finance and Investment', 'Crypto', 'Management Skills', 'Sustainability', 'Economy']"
520,521,ernestoríos@edem.es,Ernesto,Ríos,male,20,Bootcamp Cybersecurity,1,"[12, 13, 5, 8, 9, 2, 3, 11, 14, 7, 16, 15, 6, 4, 1]","['Sustainability', 'Design', 'Tech', 'Crypto', 'Sport', 'Finance and Investment', 'Management Skills', 'Networking', 'Music', 'Artificial Intelligence', 'Employment', 'HR', 'Entrepreneurship', 'Business Management', 'Marketing']"
521,522,valeriotormo@edem.es,Valerio,Tormo,male,18,BBA in Business Administration,1,"[1, 14, 9]","['Marketing', 'Music', 'Sport']"
522,523,azucenaandres@edem.es,Azucena,Andres,female,18,BBA in Business Administration,4,[13],['Design']
523,524,maxiheras@edem.es,Maxi,Heras,male,25,Master Marketing and Digital Sales,1,"[2, 9, 5, 15, 13, 8, 3]","['Finance and Investment', 'Sport', 'Tech', 'HR', 'Design', 'Crypto', 'Management Skills']"
524,525,olimpiacuadrado@edem.es,Olimpia,Cuadrado,female,18,BBA in Business Administration,4,"[13, 4, 16, 10, 12, 5, 3, 8, 2, 15, 14, 11]","['Design', 'Business Management', 'Employment', 'Economy', 'Sustainability', 'Tech', 'Management Skills', 'Crypto', 'Finance and Investment', 'HR', 'Music', 'Networking']"
525,526,fabricioalcalá@edem.es,Fabricio,Alcalá,male,25,Master Marketing and Digital Sales,1,[8],['Crypto']
526,527,leoncioraya@edem.es,Leoncio,Raya,male,22,Bootcamp Data Science,1,"[5, 8, 3, 14, 10, 12]","['Tech', 'Crypto', 'Management Skills', 'Music', 'Economy', 'Sustainability']"
527,528,araceligomila@edem.es,Araceli,Gomila,female,18,BSc in Engineering and Management,4,"[16, 6, 1, 4, 8]","['Employment', 'Entrepreneurship', 'Marketing', 'Business Management', 'Crypto']"
528,529,sosimocarballo@edem.es,Sosimo,Carballo,male,18,BSc in Engineering and Management,1,"[3, 5, 6, 4, 1, 11, 13, 9]","['Management Skills', 'Tech', 'Entrepreneurship', 'Business Management', 'Marketing', 'Networking', 'Design', 'Sport']"
529,530,jerónimocarpio@edem.es,Jerónimo,Carpio,male,18,BSc in Engineering and Management,3,"[13, 8, 15, 1, 16, 11, 6, 2, 5, 7, 10, 3]","['Design', 'Crypto', 'HR', 'Marketing', 'Employment', 'Networking', 'Entrepreneurship', 'Finance and Investment', 'Tech', 'Artificial Intelligence', 'Economy', 'Management Skills']"
530,531,miriamcorrea@edem.es,Miriam,Correa,female,21,BSc in Engineering and Management,2,"[13, 11, 7, 6, 10, 15]","['Design', 'Networking', 'Artificial Intelligence', 'Entrepreneurship', 'Economy', 'HR']"
531,532,leticiamanzanares@edem.es,Leticia,Manzanares,female,19,BBA in Business Administration,4,"[9, 7, 4]","['Sport', 'Artificial Intelligence', 'Business Management']"
532,533,josémanuelllano@edem.es,José Manuel,Llano,male,21,BBA in Business Administration,3,"[12, 14, 15, 6, 8, 16, 10, 1, 3, 4, 2, 13, 9]","['Sustainability', 'Music', 'HR', 'Entrepreneurship', 'Crypto', 'Employment', 'Economy', 'Marketing', 'Management Skills', 'Business Management', 'Finance and Investment', 'Design', 'Sport']"
533,534,herminiatolosa@edem.es,Herminia,Tolosa,female,19,BSc in Engineering and Management,4,"[7, 3, 15, 14, 6, 10, 2, 4, 16]","['Artificial Intelligence', 'Management Skills', 'HR', 'Music', 'Entrepreneurship', 'Economy', 'Finance and Investment', 'Business Management', 'Employment']"
534,535,jonatanhervás@edem.es,Jonatan,Hervás,male,18,BBA in Business Administration,4,"[4, 8, 11, 15, 13, 16, 10, 3, 7, 1, 2]","['Business Management', 'Crypto', 'Networking', 'HR', 'Design', 'Employment', 'Economy', 'Management Skills', 'Artificial Intelligence', 'Marketing', 'Finance and Investment']"
535,536,jessicacoca@edem.es,Jessica,Coca,female,25,Master Marketing and Digital Sales,1,"[5, 10]","['Tech', 'Economy']"
536,537,gregoriofarré@edem.es,Gregorio,Farré,male,19,BSc in Engineering and Management,3,"[5, 11, 9, 1, 10, 3]","['Tech', 'Networking', 'Sport', 'Marketing', 'Economy', 'Management Skills']"
537,538,édgarverdejo@edem.es,Édgar,Verdejo,male,18,BBA in Business Administration,3,"[6, 5]","['Entrepreneurship', 'Tech']"
538,539,raúlcerezo@edem.es,Raúl,Cerezo,male,23,Master Marketing and Digital Sales,1,"[13, 10, 15, 11, 1, 16]","['Design', 'Economy', 'HR', 'Networking', 'Marketing', 'Employment']"
539,540,teresabaños@edem.es,Teresa,Baños,female,18,BSc in Engineering and Management,2,"[3, 4, 8, 10, 14, 12, 16, 15, 7, 5]","['Management Skills', 'Business Management', 'Crypto', 'Economy', 'Music', 'Sustainability', 'Employment', 'HR', 'Artificial Intelligence', 'Tech']"
540,541,emilianoribera@edem.es,Emiliano,Ribera,male,23,Master Data Analytics,1,"[6, 10, 11, 9, 5]","['Entrepreneurship', 'Economy', 'Networking', 'Sport', 'Tech']"
541,542,franciscovera@edem.es,Francisco,Vera,male,21,Bootcamp Full Stack,1,"[11, 15, 8, 10, 13, 2]","['Networking', 'HR', 'Crypto', 'Economy', 'Design', 'Finance and Investment']"
542,543,eliseoacedo@edem.es,Eliseo,Acedo,male,18,BSc in Engineering and Management,2,"[13, 7, 3, 2, 1, 4, 9, 10]","['Design', 'Artificial Intelligence', 'Management Skills', 'Finance and Investment', 'Marketing', 'Business Management', 'Sport', 'Economy']"
543,544,elisabetmartín@edem.es,Elisabet,Martín,female,19,BSc in Engineering and Management,1,"[5, 10, 2, 3, 8, 15, 11, 1, 14, 9, 4, 12, 7, 13]","['Tech', 'Economy', 'Finance and Investment', 'Management Skills', 'Crypto', 'HR', 'Networking', 'Marketing', 'Music', 'Sport', 'Business Management', 'Sustainability', 'Artificial Intelligence', 'Design']"
544,545,silviotovar@edem.es,Silvio,Tovar,male,19,BBA in Business Administration,1,"[14, 6, 16, 1, 12, 9, 7, 4, 8, 10, 11, 3, 13, 2]","['Music', 'Entrepreneurship', 'Employment', 'Marketing', 'Sustainability', 'Sport', 'Artificial Intelligence', 'Business Management', 'Crypto', 'Economy', 'Networking', 'Management Skills', 'Design', 'Finance and Investment']"
545,546,toribiocomas@edem.es,Toribio,Comas,male,18,BBA in Business Administration,4,"[9, 8, 13, 4, 2]","['Sport', 'Crypto', 'Design', 'Business Management', 'Finance and Investment']"
546,547,jacintotomé@edem.es,Jacinto,Tomé,male,21,Bootcamp Data Science,1,"[14, 5, 4, 1, 12, 13, 10, 9, 2, 15]","['Music', 'Tech', 'Business Management', 'Marketing', 'Sustainability', 'Design', 'Economy', 'Sport', 'Finance and Investment', 'HR']"
547,548,franciscojosemárquez@edem.es,Francisco Jose,Márquez,male,18,BBA in Business Administration,1,[13],['Design']
548,549,mamenpi@edem.es,Mamen,Pi,female,18,BBA in Business Administration,4,"[11, 7, 6, 2, 3, 15, 10]","['Networking', 'Artificial Intelligence', 'Entrepreneurship', 'Finance and Investment', 'Management Skills', 'HR', 'Economy']"
549,550,javiermontserrat@edem.es,Javier,Montserrat,male,18,BSc in Engineering and Management,1,"[9, 14, 16, 7, 10, 6, 12, 5, 13]","['Sport', 'Music', 'Employment', 'Artificial Intelligence', 'Economy', 'Entrepreneurship', 'Sustainability', 'Tech', 'Design']"
